commission_id,booking_id,agent_id,commission_rate,commission_amount_cents
C00007892,B00007892,A0058,0.15,54975
C00007893,B00007893,A0039,0.1,41840
C00007894,B00007894,A0020,0.15,3135
C00007895,B00007895,A0046,0.03,1608
C00007896,B00007896,A0032,0.15,11340
C00007897,B00007897,A0052,0.05,11830
C00007898,B00007898,A0036,0.03,2490
C00007899,B00007899,A0044,0.15,4440
C00007900,B00007900,A0034,0.15,30240
C00007901,B00007901,A0001,0.05,6400
C00007902,B00007902,A0042,0.02,1920
C00007903,B00007903,A0042,0.15,41160
C00007904,B00007904,A0006,0.03,1752
C00007905,B00007905,A0010,0.1,13600
C00007906,B00007906,A0059,0.02,2000
C00007907,B00007907,A0023,0.02,3740
C00007908,B00007908,A0017,0.15,5340
C00007909,B00007909,A0030,0.1,10860
C00007910,B00007910,A0034,0.1,16160
C00007911,B00007911,A0052,0.02,6946
C00007912,B00007912,A0039,0.1,45700
C00007913,B00007913,A0029,0.05,5215
C00007914,B00007914,A0046,0.02,2330
C00007915,B00007915,A0023,0.05,11070
C00007916,B00007916,A0045,0.03,2565
C00007917,B00007917,A0007,0.1,5150
C00007918,B00007918,A0049,0.1,30420
C00007919,B00007919,A0022,0.15,19845
C00007920,B00007920,A0002,0.15,10890
C00007921,B00007921,A0035,0.05,11445
C00007922,B00007922,A0025,0.1,3760
C00007923,B00007923,A0036,0.15,29205
C00007924,B00007924,A0021,0.15,17100
C00007925,B00007925,A0055,0.02,5920
C00007926,B00007926,A0005,0.02,3476
C00007927,B00007927,A0010,0.02,308
C00007928,B00007928,A0032,0.1,25130
C00007929,B00007929,A0035,0.15,59865
C00007930,B00007930,A0051,0.1,65040
C00007931,B00007931,A0016,0.02,6564
C00007932,B00007932,A0032,0.02,9152
C00007933,B00007933,A0031,0.03,1410
C00007934,B00007934,A0036,0.05,30160
C00007935,B00007935,A0002,0.1,120320
C00007936,B00007936,A0029,0.15,64620
C00007937,B00007937,A0034,0.02,360
C00007938,B00007938,A0053,0.1,17200
C00007939,B00007939,A0006,0.1,31700
C00007940,B00007940,A0007,0.15,41175
C00007941,B00007941,A0021,0.02,2982
C00007942,B00007942,A0034,0.02,612
C00007943,B00007943,A0026,0.02,784
C00007944,B00007944,A0017,0.1,64350
C00007945,B00007945,A0045,0.02,692
C00007946,B00007946,A0030,0.03,636
C00007947,B00007947,A0001,0.02,636
C00007948,B00007948,A0045,0.15,142740
C00007949,B00007949,A0037,0.15,12420
C00007950,B00007950,A0053,0.02,2562
C00007951,B00007951,A0002,0.02,14762
C00007952,B00007952,A0019,0.15,30690
C00007953,B00007953,A0036,0.02,6520
C00007954,B00007954,A0001,0.03,2394
C00007955,B00007955,A0053,0.05,14630
C00007956,B00007956,A0032,0.02,2456
C00007957,B00007957,A0052,0.03,1056
C00007958,B00007958,A0037,0.05,22935
C00007959,B00007959,A0003,0.03,4476
C00007960,B00007960,A0026,0.05,64800
C00007961,B00007961,A0047,0.1,12150
C00007962,B00007962,A0055,0.15,63720
C00007963,B00007963,A0005,0.02,2736
C00007964,B00007964,A0005,0.02,4268
C00007965,B00007965,A0046,0.02,2640
C00007966,B00007966,A0023,0.05,10440
C00007967,B00007967,A0034,0.15,64080
C00007968,B00007968,A0022,0.03,13860
C00007969,B00007969,A0008,0.1,25920
C00007970,B00007970,A0046,0.15,2205
C00007971,B00007971,A0040,0.02,3480
C00007972,B00007972,A0003,0.02,2376
C00007973,B00007973,A0014,0.02,1990
C00007974,B00007974,A0006,0.02,2584
C00007975,B00007975,A0023,0.15,54615
C00007976,B00007976,A0006,0.02,1500
C00007977,B00007977,A0037,0.02,7240
C00007978,B00007978,A0055,0.02,3384
C00007979,B00007979,A0040,0.15,31455
C00007980,B00007980,A0008,0.02,3100
C00007981,B00007981,A0013,0.1,26360
C00007982,B00007982,A0006,0.15,23160
C00007983,B00007983,A0037,0.15,31995
C00007984,B00007984,A0046,0.05,1950
C00007985,B00007985,A0008,0.03,7029
C00007986,B00007986,A0031,0.15,10260
C00007987,B00007987,A0016,0.05,27600
C00007988,B00007988,A0027,0.15,24030
C00007989,B00007989,A0037,0.02,764
C00007990,B00007990,A0006,0.15,11220
C00007991,B00007991,A0015,0.15,20100
C00007992,B00007992,A0001,0.15,32370
C00007993,B00007993,A0025,0.02,12348
C00007994,B00007994,A0012,0.02,4350
C00007995,B00007995,A0051,0.03,2700
C00007996,B00007996,A0039,0.02,1550
C00007997,B00007997,A0004,0.05,19260
C00007998,B00007998,A0053,0.1,18400
C00007999,B00007999,A0017,0.02,4992
C00008000,B00008000,A0027,0.02,26488
C00008001,B00008001,A0012,0.1,28840
C00008002,B00008002,A0043,0.02,2388
C00008003,B00008003,A0050,0.02,4092
C00008004,B00008004,A0045,0.15,39780
C00008005,B00008005,A0039,0.03,1827
C00008006,B00008006,A0053,0.15,77220
C00008007,B00008007,A0029,0.02,2268
C00008008,B00008008,A0032,0.15,8955
C00008009,B00008009,A0032,0.02,2926
C00008010,B00008010,A0029,0.02,16250
C00008011,B00008011,A0010,0.02,3288
C00008012,B00008012,A0031,0.1,23040
C00008013,B00008013,A0023,0.05,6920
C00008014,B00008014,A0006,0.02,4752
C00008015,B00008015,A0029,0.03,3318
C00008016,B00008016,A0021,0.15,45630
C00008017,B00008017,A0025,0.1,27420
C00008018,B00008018,A0046,0.15,6090
C00008019,B00008019,A0012,0.05,4040
C00008020,B00008020,A0051,0.03,13572
C00008021,B00008021,A0030,0.02,4752
C00008022,B00008022,A0010,0.15,31020
C00008023,B00008023,A0007,0.1,12320
C00008024,B00008024,A0033,0.15,6810
C00008025,B00008025,A0045,0.15,35640
C00008026,B00008026,A0030,0.1,32900
C00008027,B00008027,A0014,0.02,628
C00008028,B00008028,A0022,0.05,21450
C00008029,B00008029,A0022,0.02,4592
C00008030,B00008030,A0029,0.1,15300
C00008031,B00008031,A0019,0.03,12042
C00008032,B00008032,A0051,0.02,872
C00008033,B00008033,A0050,0.15,32760
C00008034,B00008034,A0025,0.05,7945
C00008035,B00008035,A0005,0.1,16290
C00008036,B00008036,A0023,0.15,39390
C00008037,B00008037,A0060,0.1,7740
C00008038,B00008038,A0016,0.03,3780
C00008039,B00008039,A0043,0.02,23980
C00008040,B00008040,A0032,0.15,229050
C00008041,B00008041,A0027,0.02,9724
C00008042,B00008042,A0056,0.05,22820
C00008043,B00008043,A0026,0.05,9400
C00008044,B00008044,A0020,0.15,34830
C00008045,B00008045,A0001,0.02,2340
C00008046,B00008046,A0003,0.02,5040
C00008047,B00008047,A0039,0.03,3423
C00008048,B00008048,A0011,0.02,2328
C00008049,B00008049,A0009,0.02,16824
C00008050,B00008050,A0008,0.05,3350
C00008051,B00008051,A0008,0.02,2448
C00008052,B00008052,A0019,0.15,10320
C00008053,B00008053,A0052,0.05,2000
C00008054,B00008054,A0029,0.15,2715
C00008055,B00008055,A0023,0.15,13050
C00008056,B00008056,A0035,0.15,23760
C00008057,B00008057,A0019,0.02,7248
C00008058,B00008058,A0032,0.15,22140
C00008059,B00008059,A0040,0.15,25650
C00008060,B00008060,A0043,0.02,632
C00008061,B00008061,A0001,0.15,33180
C00008062,B00008062,A0001,0.1,18400
C00008063,B00008063,A0033,0.15,58815
C00008064,B00008064,A0033,0.15,16920
C00008065,B00008065,A0003,0.15,35550
C00008066,B00008066,A0033,0.15,16485
C00008067,B00008067,A0037,0.1,3840
C00008068,B00008068,A0016,0.15,41040
C00008069,B00008069,A0004,0.05,12250
C00008070,B00008070,A0026,0.15,114600
C00008071,B00008071,A0049,0.15,146835
C00008072,B00008072,A0024,0.02,2250
C00008073,B00008073,A0010,0.03,5184
C00008074,B00008074,A0016,0.02,1020
C00008075,B00008075,A0017,0.15,32400
C00008076,B00008076,A0032,0.02,828
C00008077,B00008077,A0006,0.02,402
C00008078,B00008078,A0018,0.02,1848
C00008079,B00008079,A0010,0.03,1773
C00008080,B00008080,A0006,0.02,3852
C00008081,B00008081,A0009,0.15,19950
C00008082,B00008082,A0036,0.02,4906
C00008083,B00008083,A0060,0.15,8040
C00008084,B00008084,A0059,0.15,129525
C00008085,B00008085,A0004,0.03,8190
C00008086,B00008086,A0002,0.05,30600
C00008087,B00008087,A0039,0.15,5550
C00008088,B00008088,A0001,0.02,3440
C00008089,B00008089,A0057,0.15,14220
C00008090,B00008090,A0005,0.02,3440
C00008091,B00008091,A0033,0.1,57280
C00008092,B00008092,A0024,0.15,7860
C00008093,B00008093,A0035,0.05,11860
C00008094,B00008094,A0002,0.1,52360
C00008095,B00008095,A0028,0.05,13650
C00008096,B00008096,A0055,0.15,12000
C00008097,B00008097,A0042,0.02,3864
C00008098,B00008098,A0001,0.03,3297
C00008099,B00008099,A0020,0.15,40500
C00008100,B00008100,A0043,0.02,1472
C00008101,B00008101,A0040,0.03,3024
C00008102,B00008102,A0015,0.15,12240
C00008103,B00008103,A0025,0.02,340
C00008104,B00008104,A0020,0.05,4920
C00008105,B00008105,A0011,0.05,5139
C00008106,B00008106,A0034,0.15,50310
C00008107,B00008107,A0045,0.02,23072
C00008108,B00008108,A0050,0.15,36000
C00008109,B00008109,A0043,0.1,10620
C00008110,B00008110,A0019,0.02,772
C00008111,B00008111,A0039,0.15,95310
C00008112,B00008112,A0045,0.15,15825
C00008113,B00008113,A0007,0.15,42315
C00008114,B00008114,A0033,0.15,38610
C00008115,B00008115,A0017,0.15,42210
C00008116,B00008116,A0046,0.02,12166
C00008117,B00008117,A0030,0.15,30300
C00008118,B00008118,A0026,0.1,11580
C00008119,B00008119,A0057,0.15,23880
C00008120,B00008120,A0011,0.02,1056
C00008121,B00008121,A0056,0.05,1730
C00008122,B00008122,A0044,0.15,11880
C00008123,B00008123,A0042,0.15,37800
C00008124,B00008124,A0023,0.02,1788
C00008125,B00008125,A0003,0.02,6048
C00008126,B00008126,A0001,0.15,32410
C00008127,B00008127,A0051,0.03,1044
C00008128,B00008128,A0042,0.02,1716
C00008129,B00008129,A0034,0.1,24960
C00008130,B00008130,A0003,0.1,11700
C00008131,B00008131,A0058,0.05,26000
C00008132,B00008132,A0001,0.1,15840
C00008133,B00008133,A0052,0.02,5580
C00008134,B00008134,A0002,0.02,3232
C00008135,B00008135,A0009,0.1,16700
C00008136,B00008136,A0026,0.15,23880
C00008137,B00008137,A0029,0.15,33900
C00008138,B00008138,A0046,0.03,8148
C00008139,B00008139,A0018,0.02,32004
C00008140,B00008140,A0060,0.02,1164
C00008141,B00008141,A0017,0.02,10140
C00008142,B00008142,A0017,0.02,372
C00008143,B00008143,A0005,0.15,29400
C00008144,B00008144,A0002,0.1,9480
C00008145,B00008145,A0033,0.02,2576
C00008146,B00008146,A0009,0.1,27240
C00008147,B00008147,A0013,0.1,22020
C00008148,B00008148,A0056,0.03,1065
C00008149,B00008149,A0035,0.15,34740
C00008150,B00008150,A0052,0.15,40920
C00008151,B00008151,A0030,0.15,27720
C00008152,B00008152,A0005,0.15,22050
C00008153,B00008153,A0033,0.02,4200
C00008154,B00008154,A0029,0.02,12540
C00008155,B00008155,A0053,0.02,1760
C00008156,B00008156,A0057,0.1,15360
C00008157,B00008157,A0019,0.02,3234
C00008158,B00008158,A0017,0.15,19845
C00008159,B00008159,A0014,0.03,5292
C00008160,B00008160,A0018,0.02,4200
C00008161,B00008161,A0031,0.02,1440
C00008162,B00008162,A0051,0.1,17010
C00008163,B00008163,A0019,0.1,5280
C00008164,B00008164,A0004,0.1,11100
C00008165,B00008165,A0008,0.1,3240
C00008166,B00008166,A0039,0.02,1386
C00008167,B00008167,A0013,0.03,960
C00008168,B00008168,A0042,0.02,2574
C00008169,B00008169,A0059,0.02,624
C00008170,B00008170,A0004,0.02,11396
C00008171,B00008171,A0022,0.02,8424
C00008172,B00008172,A0018,0.05,10125
C00008173,B00008173,A0055,0.02,2752
C00008174,B00008174,A0052,0.1,24830
C00008175,B00008175,A0020,0.02,3918
C00008176,B00008176,A0016,0.02,1764
C00008177,B00008177,A0033,0.15,9180
C00008178,B00008178,A0011,0.15,43740
C00008179,B00008179,A0031,0.02,7620
C00008180,B00008180,A0050,0.15,35100
C00008181,B00008181,A0025,0.02,2624
C00008182,B00008182,A0001,0.05,13260
C00008183,B00008183,A0032,0.02,516
C00008184,B00008184,A0040,0.02,3720
C00008185,B00008185,A0042,0.15,22275
C00008186,B00008186,A0051,0.05,16520
C00008187,B00008187,A0027,0.02,1488
C00008188,B00008188,A0045,0.1,3000
C00008189,B00008189,A0036,0.03,10692
C00008190,B00008190,A0053,0.05,10395
C00008191,B00008191,A0055,0.03,6120
C00008192,B00008192,A0060,0.15,15480
C00008193,B00008193,A0055,0.1,18260
C00008194,B00008194,A0025,0.02,8660
C00008195,B00008195,A0026,0.15,8055
C00008196,B00008196,A0044,0.15,11700
C00008197,B00008197,A0030,0.15,13950
C00008198,B00008198,A0005,0.05,12740
C00008199,B00008199,A0026,0.15,5985
C00008200,B00008200,A0057,0.03,7953
C00008201,B00008201,A0002,0.02,1280
C00008202,B00008202,A0039,0.02,616
C00008203,B00008203,A0034,0.02,31612
C00008204,B00008204,A0007,0.15,4320
C00008205,B00008205,A0011,0.15,270180
C00008206,B00008206,A0031,0.1,16240
C00008207,B00008207,A0012,0.15,20655
C00008208,B00008208,A0037,0.05,925
C00008209,B00008209,A0049,0.02,3420
C00008210,B00008210,A0022,0.02,2916
C00008211,B00008211,A0050,0.1,6280
C00008212,B00008212,A0029,0.02,8496
C00008213,B00008213,A0011,0.15,28320
C00008214,B00008214,A0037,0.03,7164
C00008215,B00008215,A0006,0.15,39147
C00008216,B00008216,A0012,0.02,4128
C00008217,B00008217,A0033,0.15,13680
C00008218,B00008218,A0054,0.1,6980
C00008219,B00008219,A0053,0.05,55720
C00008220,B00008220,A0034,0.15,23550
C00008221,B00008221,A0007,0.05,22100
C00008222,B00008222,A0005,0.02,612
C00008223,B00008223,A0060,0.02,1768
C00008224,B00008224,A0007,0.05,7000
C00008225,B00008225,A0047,0.15,68040
C00008226,B00008226,A0032,0.1,11100
C00008227,B00008227,A0038,0.05,25830
C00008228,B00008228,A0013,0.15,37455
C00008229,B00008229,A0029,0.02,20776
C00008230,B00008230,A0017,0.1,3780
C00008231,B00008231,A0001,0.15,24450
C00008232,B00008232,A0050,0.02,18760
C00008233,B00008233,A0028,0.1,32200
C00008234,B00008234,A0012,0.15,24240
C00008235,B00008235,A0051,0.02,4368
C00008236,B00008236,A0001,0.02,4212
C00008237,B00008237,A0038,0.1,1880
C00008238,B00008238,A0058,0.15,27495
C00008239,B00008239,A0031,0.15,18375
C00008240,B00008240,A0027,0.02,2436
C00008241,B00008241,A0001,0.02,846
C00008242,B00008242,A0012,0.1,20460
C00008243,B00008243,A0026,0.02,4752
C00008244,B00008244,A0026,0.02,2004
C00008245,B00008245,A0040,0.02,2124
C00008246,B00008246,A0046,0.02,3024
C00008247,B00008247,A0032,0.15,14850
C00008248,B00008248,A0040,0.05,40000
C00008249,B00008249,A0034,0.05,6795
C00008250,B00008250,A0060,0.15,20880
C00008251,B00008251,A0056,0.15,9600
C00008252,B00008252,A0032,0.02,8734
C00008253,B00008253,A0032,0.1,9660
C00008254,B00008254,A0028,0.02,14000
C00008255,B00008255,A0044,0.15,40680
C00008256,B00008256,A0020,0.02,3102
C00008257,B00008257,A0049,0.05,4300
C00008258,B00008258,A0026,0.05,4040
C00008259,B00008259,A0055,0.02,12960
C00008260,B00008260,A0046,0.02,906
C00008261,B00008261,A0003,0.02,750
C00008262,B00008262,A0026,0.1,15570
C00008263,B00008263,A0017,0.15,26160
C00008264,B00008264,A0059,0.03,5733
C00008265,B00008265,A0038,0.02,2970
C00008266,B00008266,A0042,0.02,9008
C00008267,B00008267,A0010,0.05,6840
C00008268,B00008268,A0028,0.1,31590
C00008269,B00008269,A0001,0.05,890
C00008270,B00008270,A0057,0.02,1048
C00008271,B00008271,A0012,0.02,4824
C00008272,B00008272,A0036,0.15,104475
C00008273,B00008273,A0046,0.02,5436
C00008274,B00008274,A0006,0.15,244860
C00008275,B00008275,A0049,0.1,8020
C00008276,B00008276,A0017,0.02,2448
C00008277,B00008277,A0017,0.1,19259
C00008278,B00008278,A0003,0.02,332
C00008279,B00008279,A0020,0.03,9576
C00008280,B00008280,A0047,0.02,1944
C00008281,B00008281,A0029,0.15,6525
C00008282,B00008282,A0007,0.05,22200
C00008283,B00008283,A0059,0.05,8190
C00008284,B00008284,A0031,0.02,4326
C00008285,B00008285,A0026,0.02,708
C00008286,B00008286,A0023,0.15,91260
C00008287,B00008287,A0045,0.03,17235
C00008288,B00008288,A0030,0.15,27510
C00008289,B00008289,A0005,0.02,5072
C00008290,B00008290,A0004,0.15,35685
C00008291,B00008291,A0020,0.15,22275
C00008292,B00008292,A0009,0.03,6900
C00008293,B00008293,A0031,0.15,22200
C00008294,B00008294,A0007,0.15,29400
C00008295,B00008295,A0034,0.02,314
C00008296,B00008296,A0060,0.1,13980
C00008297,B00008297,A0026,0.02,3750
C00008298,B00008298,A0001,0.1,14000
C00008299,B00008299,A0029,0.15,32400
C00008300,B00008300,A0033,0.1,3820
C00008301,B00008301,A0058,0.1,19260
C00008302,B00008302,A0040,0.02,11144
C00008303,B00008303,A0022,0.03,7332
C00008304,B00008304,A0019,0.05,9165
C00008305,B00008305,A0031,0.02,4634
C00008306,B00008306,A0025,0.15,33600
C00008307,B00008307,A0022,0.1,16400
C00008308,B00008308,A0036,0.05,37620
C00008309,B00008309,A0048,0.15,30915
C00008310,B00008310,A0052,0.15,22013
C00008311,B00008311,A0009,0.02,3060
C00008312,B00008312,A0011,0.1,5280
C00008313,B00008313,A0003,0.1,19110
C00008314,B00008314,A0003,0.02,3586
C00008315,B00008315,A0056,0.15,12150
C00008316,B00008316,A0028,0.02,3696
C00008317,B00008317,A0005,0.1,1600
C00008318,B00008318,A0018,0.15,37094
C00008319,B00008319,A0006,0.03,4116
C00008320,B00008320,A0051,0.02,374
C00008321,B00008321,A0054,0.03,5538
C00008322,B00008322,A0031,0.15,22560
C00008323,B00008323,A0011,0.02,39468
C00008324,B00008324,A0004,0.02,3780
C00008325,B00008325,A0048,0.15,21060
C00008326,B00008326,A0014,0.05,4300
C00008327,B00008327,A0011,0.02,668
C00008328,B00008328,A0042,0.05,20850
C00008329,B00008329,A0038,0.02,12416
C00008330,B00008330,A0003,0.03,3480
C00008331,B00008331,A0045,0.15,24750
C00008332,B00008332,A0058,0.05,11340
C00008333,B00008333,A0049,0.05,6755
C00008334,B00008334,A0030,0.02,4280
C00008335,B00008335,A0008,0.03,6552
C00008336,B00008336,A0039,0.02,5856
C00008337,B00008337,A0046,0.05,45045
C00008338,B00008338,A0039,0.02,2128
C00008339,B00008339,A0029,0.02,3490
C00008340,B00008340,A0060,0.05,1900
C00008341,B00008341,A0050,0.05,11420
C00008342,B00008342,A0038,0.15,15300
C00008343,B00008343,A0045,0.1,7100
C00008344,B00008344,A0055,0.05,77160
C00008345,B00008345,A0053,0.03,3114
C00008346,B00008346,A0012,0.1,15200
C00008347,B00008347,A0035,0.02,3056
C00008348,B00008348,A0040,0.02,4264
C00008349,B00008349,A0011,0.05,14430
C00008350,B00008350,A0016,0.15,13050
C00008351,B00008351,A0017,0.02,2832
C00008352,B00008352,A0059,0.03,1434
C00008353,B00008353,A0047,0.15,14850
C00008354,B00008354,A0030,0.02,3492
C00008355,B00008355,A0028,0.02,1440
C00008356,B00008356,A0045,0.02,1650
C00008357,B00008357,A0048,0.05,785
C00008358,B00008358,A0007,0.02,34584
C00008359,B00008359,A0031,0.15,33000
C00008360,B00008360,A0056,0.1,27720
C00008361,B00008361,A0044,0.05,16520
C00008362,B00008362,A0055,0.02,364
C00008363,B00008363,A0047,0.03,6540
C00008364,B00008364,A0056,0.15,22560
C00008365,B00008365,A0043,0.05,24780
C00008366,B00008366,A0059,0.1,37320
C00008367,B00008367,A0051,0.1,4620
C00008368,B00008368,A0035,0.1,22080
C00008369,B00008369,A0036,0.05,3875
C00008370,B00008370,A0045,0.15,31980
C00008371,B00008371,A0023,0.1,10620
C00008372,B00008372,A0033,0.15,28770
C00008373,B00008373,A0051,0.02,2904
C00008374,B00008374,A0036,0.05,14040
C00008375,B00008375,A0046,0.15,16800
C00008376,B00008376,A0026,0.02,22902
C00008377,B00008377,A0030,0.02,2338
C00008378,B00008378,A0035,0.02,1296
C00008379,B00008379,A0025,0.1,7280
C00008380,B00008380,A0021,0.1,6900
C00008381,B00008381,A0051,0.15,5370
C00008382,B00008382,A0011,0.15,5790
C00008383,B00008383,A0002,0.03,1767
C00008384,B00008384,A0031,0.02,2416
C00008385,B00008385,A0043,0.02,36568
C00008386,B00008386,A0014,0.15,22920
C00008387,B00008387,A0030,0.15,13761
C00008388,B00008388,A0047,0.15,7650
C00008389,B00008389,A0015,0.15,152685
C00008390,B00008390,A0058,0.02,2682
C00008391,B00008391,A0009,0.1,20790
C00008392,B00008392,A0030,0.02,264
C00008393,B00008393,A0018,0.03,4350
C00008394,B00008394,A0013,0.02,1280
C00008395,B00008395,A0055,0.02,1664
C00008396,B00008396,A0032,0.02,9216
C00008397,B00008397,A0030,0.15,77760
C00008398,B00008398,A0035,0.05,12950
C00008399,B00008399,A0052,0.02,1002
C00008400,B00008400,A0027,0.02,1048
C00008401,B00008401,A0005,0.02,4070
C00008402,B00008402,A0023,0.15,34020
C00008403,B00008403,A0037,0.05,6270
C00008404,B00008404,A0005,0.02,1408
C00008405,B00008405,A0032,0.15,207870
C00008406,B00008406,A0038,0.02,3652
C00008407,B00008407,A0013,0.05,2745
C00008408,B00008408,A0012,0.02,612
C00008409,B00008409,A0040,0.02,2464
C00008410,B00008410,A0014,0.1,13000
C00008411,B00008411,A0049,0.15,79200
C00008412,B00008412,A0041,0.15,30240
C00008413,B00008413,A0048,0.1,21450
C00008414,B00008414,A0019,0.15,8940
C00008415,B00008415,A0050,0.02,1248
C00008416,B00008416,A0031,0.1,8000
C00008417,B00008417,A0028,0.1,89700
C00008418,B00008418,A0015,0.1,12120
C00008419,B00008419,A0044,0.02,5152
C00008420,B00008420,A0017,0.15,13350
C00008421,B00008421,A0012,0.02,848
C00008422,B00008422,A0017,0.03,6552
C00008423,B00008423,A0058,0.02,3400
C00008424,B00008424,A0014,0.02,14388
C00008425,B00008425,A0055,0.03,3801
C00008426,B00008426,A0006,0.1,43100
C00008427,B00008427,A0035,0.1,8700
C00008428,B00008428,A0018,0.03,6372
C00008429,B00008429,A0060,0.02,1580
C00008430,B00008430,A0042,0.02,14410
C00008431,B00008431,A0007,0.15,31125
C00008432,B00008432,A0030,0.05,10205
C00008433,B00008433,A0045,0.15,23220
C00008434,B00008434,A0055,0.03,41742
C00008435,B00008435,A0007,0.1,22200
C00008436,B00008436,A0001,0.02,2256
C00008437,B00008437,A0059,0.15,27240
C00008438,B00008438,A0040,0.02,3204
C00008439,B00008439,A0041,0.02,4524
C00008440,B00008440,A0049,0.1,1290
C00008441,B00008441,A0006,0.02,2860
C00008442,B00008442,A0004,0.05,9600
C00008443,B00008443,A0035,0.05,5955
C00008444,B00008444,A0045,0.02,5122
C00008445,B00008445,A0031,0.1,18120
C00008446,B00008446,A0057,0.15,5640
C00008447,B00008447,A0006,0.1,25060
C00008448,B00008448,A0036,0.05,855
C00008449,B00008449,A0020,0.02,3654
C00008450,B00008450,A0017,0.02,5432
C00008451,B00008451,A0021,0.02,2320
C00008452,B00008452,A0007,0.15,12840
C00008453,B00008453,A0051,0.02,9438
C00008454,B00008454,A0013,0.02,1158
C00008455,B00008455,A0020,0.03,1254
C00008456,B00008456,A0041,0.02,2412
C00008457,B00008457,A0021,0.1,22440
C00008458,B00008458,A0049,0.02,9604
C00008459,B00008459,A0001,0.15,4590
C00008460,B00008460,A0030,0.15,23595
C00008461,B00008461,A0059,0.05,4875
C00008462,B00008462,A0039,0.02,2172
C00008463,B00008463,A0039,0.1,11920
C00008464,B00008464,A0023,0.02,3936
C00008465,B00008465,A0026,0.15,83880
C00008466,B00008466,A0053,0.02,5726
