booking_id,guest_id,resort_id,agent_id,booking_date,checkin_date,checkout_date,room_type,nights,nightly_rate_cents,booked_amount_cents,channel,status
B00008032,G002552,R0022,A0051,2024-04-28,2024-05-21,2024-05-22,Ocean Suite,1,43600,43600,Direct,completed
B00008033,G002048,R0035,A0050,2024-11-25,2025-02-14,2025-02-26,Standard Double,12,18200,218400,OTA,completed
B00008034,G002298,R0007,A0025,2025-12-12,2026-04-06,2026-04-13,Standard King,7,22700,158900,Corporate,no_show
B00008035,G001318,R0037,A0005,2025-01-06,2025-02-11,2025-02-20,Standard Double,9,18100,162900,Travel Agent,completed
B00008036,G001669,R0029,A0023,2025-04-11,2025-06-27,2025-07-10,Standard Double,13,20200,262600,OTA,completed
B00008037,G000767,R0025,A0060,2024-04-22,2024-06-17,2024-06-23,Standard Double,6,12900,77400,Travel Agent,completed
B00008038,G000288,R0012,A0016,2025-12-26,2026-02-25,2026-03-03,Standard King,6,21000,126000,Loyalty,completed
B00008039,G001780,R0029,A0043,2025-08-12,2025-11-02,2025-11-12,Presidential,10,119900,1199000,Direct,confirmed
B00008040,G002051,R0001,A0032,2024-05-17,2024-08-12,2024-08-22,Presidential,10,152700,1527000,OTA,completed
B00008041,G001143,R0010,A0027,2025-12-01,2025-12-11,2025-12-24,Ocean Suite,13,37400,486200,Direct,completed
B00008042,G000694,R0039,A0056,2024-01-30,2024-03-23,2024-04-06,Ocean Suite,14,32600,456400,Corporate,confirmed
B00008043,G001739,R0008,A0026,2025-07-04,2025-07-08,2025-07-18,Standard Double,10,18800,188000,Corporate,completed
B00008044,G002343,R0013,A0020,2025-04-07,2025-07-07,2025-07-10,Villa,3,77400,232200,OTA,completed
B00008045,G001155,R0034,A0001,2024-07-06,2024-09-23,2024-10-02,Standard Double,9,13000,117000,Direct,completed
B00008046,G001320,R0014,A0003,2025-01-28,2025-04-03,2025-04-15,Standard King,12,21000,252000,Direct,cancelled
B00008047,G000276,R0025,A0039,2025-09-15,2025-10-11,2025-10-18,Standard King,7,16300,114100,Loyalty,completed
B00008048,G000248,R0009,A0011,2025-06-02,2025-06-23,2025-06-29,Standard Double,6,19400,116400,Direct,completed
B00008049,G001629,R0006,A0009,2025-05-20,2025-08-29,2025-09-10,Villa,12,70100,841200,Direct,completed
B00008050,G000652,R0026,A0008,2025-07-26,2025-09-21,2025-09-26,Standard Double,5,13400,67000,Corporate,cancelled
B00008051,G001938,R0007,A0008,2025-11-11,2025-12-08,2025-12-17,Standard Double,9,13600,122400,Direct,confirmed
B00008052,G000688,R0014,A0019,2025-11-04,2026-02-23,2026-02-27,Standard King,4,17200,68800,OTA,completed
B00008053,G002738,R0008,A0052,2024-06-09,2024-06-16,2024-06-18,Standard King,2,20000,40000,Corporate,completed
B00008054,G002724,R0040,A0029,2024-10-13,2025-02-03,2025-02-04,Standard King,1,18100,18100,OTA,completed
B00008055,G000273,R0011,A0023,2025-01-06,2025-04-22,2025-04-27,Standard King,5,17400,87000,OTA,completed
B00008056,G002736,R0040,A0035,2025-05-13,2025-07-06,2025-07-14,Standard King,8,19800,158400,OTA,completed
B00008057,G001483,R0005,A0019,2025-09-07,2025-10-05,2025-10-17,Ocean Suite,12,30200,362400,Direct,cancelled
B00008058,G000141,R0002,A0032,2024-05-16,2024-07-25,2024-08-03,Standard King,9,16400,147600,OTA,completed
B00008059,G001293,R0017,A0040,2024-01-19,2024-04-30,2024-05-10,Standard King,10,17100,171000,OTA,confirmed
B00008060,G001618,R0006,A0043,2024-07-09,2024-08-26,2024-08-28,Standard King,2,15800,31600,Direct,no_show
B00008061,G000673,R0019,A0001,2024-06-17,2024-07-02,2024-07-16,Standard King,14,15800,221200,OTA,completed
B00008062,G002411,R0001,A0001,2024-04-26,2024-07-30,2024-08-09,Standard Double,10,18400,184000,Travel Agent,completed
B00008063,G002457,R0031,A0033,2025-04-28,2025-05-14,2025-05-17,Presidential,3,130700,392100,OTA,completed
B00008064,G002063,R0029,A0033,2024-12-15,2025-01-10,2025-01-18,Standard Double,8,14100,112800,OTA,completed
B00008065,G001938,R0012,A0003,2025-10-18,2025-12-10,2025-12-20,Standard King,10,23700,237000,OTA,completed
B00008066,G001855,R0021,A0033,2025-07-09,2025-08-14,2025-08-21,Standard Double,7,15700,109900,OTA,completed
B00008067,G000073,R0002,A0037,2024-05-20,2024-05-31,2024-06-02,Standard King,2,19200,38400,Travel Agent,confirmed
B00008068,G002940,R0034,A0016,2025-11-21,2026-03-16,2026-03-25,Ocean Suite,9,30400,273600,OTA,completed
B00008069,G001268,R0010,A0004,2025-05-17,2025-08-22,2025-09-05,Standard Double,14,17500,245000,Corporate,completed
B00008070,G000188,R0028,A0026,2025-09-06,2025-10-31,2025-11-05,Presidential,5,152800,764000,OTA,completed
B00008071,G002418,R0032,A0049,2024-10-11,2025-01-29,2025-02-11,Villa,13,75300,978900,OTA,confirmed
B00008072,G002049,R0017,A0024,2025-08-14,2025-08-26,2025-08-31,Standard King,5,22500,112500,Direct,confirmed
B00008073,G001677,R0012,A0010,2024-09-26,2024-11-24,2024-12-03,Standard Double,9,19200,172800,Loyalty,completed
B00008074,G002919,R0040,A0016,2025-07-03,2025-09-13,2025-09-16,Standard Double,3,17000,51000,Direct,cancelled
B00008075,G002560,R0012,A0017,2024-12-24,2025-02-07,2025-02-17,Standard King,10,21600,216000,OTA,completed
B00008076,G000454,R0038,A0032,2024-07-21,2024-11-15,2024-11-17,Standard King,2,20700,41400,Direct,completed
B00008077,G002065,R0035,A0006,2024-10-28,2024-12-26,2024-12-27,Standard Double,1,20100,20100,Direct,completed
B00008078,G000771,R0030,A0018,2024-10-26,2025-01-03,2025-01-10,Standard Double,7,13200,92400,Direct,no_show
B00008079,G001828,R0026,A0010,2025-12-12,2026-01-30,2026-02-02,Standard King,3,19700,59100,Loyalty,completed
B00008080,G002067,R0027,A0006,2025-11-13,2026-01-26,2026-02-04,Standard King,9,21400,192600,Direct,completed
B00008081,G001673,R0037,A0009,2024-01-28,2024-04-02,2024-04-09,Standard King,7,19000,133000,OTA,completed
B00008082,G000335,R0003,A0036,2025-02-01,2025-05-12,2025-05-23,Standard King,11,22300,245300,Direct,confirmed
B00008083,G000196,R0024,A0060,2025-09-26,2025-09-27,2025-10-01,Standard Double,4,13400,53600,OTA,completed
B00008084,G000942,R0008,A0059,2024-06-20,2024-07-03,2024-07-14,Villa,11,78500,863500,OTA,confirmed
B00008085,G001856,R0031,A0004,2024-04-07,2024-05-13,2024-05-26,Standard King,13,21000,273000,Loyalty,confirmed
B00008086,G002459,R0038,A0002,2025-01-07,2025-01-15,2025-01-27,Villa,12,51000,612000,Corporate,completed
B00008087,G001357,R0023,A0039,2024-11-24,2025-02-11,2025-02-13,Standard Double,2,18500,37000,OTA,completed
B00008088,G002127,R0018,A0001,2024-05-22,2024-09-03,2024-09-13,Standard Double,10,17200,172000,Direct,completed
B00008089,G000898,R0016,A0057,2025-04-03,2025-07-08,2025-07-14,Standard King,6,15800,94800,OTA,confirmed
B00008090,G002344,R0031,A0005,2025-06-01,2025-07-06,2025-07-16,Standard King,10,17200,172000,Direct,completed
B00008091,G000819,R0035,A0033,2025-10-15,2026-01-03,2026-01-07,Presidential,4,143200,572800,Travel Agent,confirmed
B00008092,G001525,R0005,A0024,2025-10-03,2025-11-21,2025-11-25,Standard Double,4,13100,52400,OTA,completed
B00008093,G002329,R0011,A0035,2025-04-13,2025-06-07,2025-06-09,Presidential,2,118600,237200,Corporate,completed
B00008094,G002585,R0022,A0002,2024-07-25,2024-11-08,2024-11-15,Villa,7,74800,523600,Travel Agent,completed
B00008095,G001476,R0032,A0028,2024-02-02,2024-02-18,2024-03-02,Standard King,13,21000,273000,Corporate,completed
B00008096,G000523,R0010,A0055,2025-04-25,2025-06-20,2025-06-25,Standard King,5,16000,80000,OTA,completed
B00008097,G000482,R0014,A0042,2024-06-30,2024-07-18,2024-07-30,Standard King,12,16100,193200,Direct,completed
B00008098,G000842,R0027,A0001,2025-12-11,2026-01-23,2026-01-30,Standard Double,7,15700,109900,Loyalty,completed
B00008099,G000388,R0008,A0020,2024-06-20,2024-09-06,2024-09-18,Standard King,12,22500,270000,OTA,completed
B00008100,G002429,R0030,A0043,2024-02-18,2024-02-29,2024-03-04,Standard King,4,18400,73600,Direct,completed
B00008101,G000290,R0023,A0040,2024-07-25,2024-10-25,2024-10-31,Standard Double,6,16800,100800,Loyalty,completed
B00008102,G000194,R0032,A0015,2025-05-04,2025-05-13,2025-05-19,Standard Double,6,13600,81600,OTA,completed
B00008103,G002993,R0013,A0025,2024-03-27,2024-07-17,2024-07-18,Standard King,1,17000,17000,Direct,completed
B00008104,G000305,R0016,A0020,2025-10-07,2025-11-19,2025-11-25,Standard King,6,16400,98400,Corporate,completed
B00008105,G000483,R0039,A0011,2025-03-07,2025-04-19,2025-04-21,Ocean Suite,2,37200,74400,Corporate,completed
B00008106,G002681,R0015,A0034,2025-10-31,2026-01-15,2026-01-21,Villa,6,55900,335400,OTA,confirmed
B00008107,G000614,R0019,A0045,2025-10-21,2025-10-26,2025-11-03,Presidential,8,144200,1153600,Direct,completed
B00008108,G002556,R0015,A0050,2024-02-03,2024-03-04,2024-03-14,Standard King,10,24000,240000,OTA,completed
B00008109,G000156,R0032,A0043,2025-12-25,2026-02-04,2026-02-10,Standard Double,6,17700,106200,Travel Agent,completed
B00008110,G001454,R0004,A0019,2025-02-22,2025-06-16,2025-06-18,Standard Double,2,19300,38600,Direct,completed
B00008111,G000744,R0019,A0039,2024-09-10,2024-11-19,2024-11-28,Villa,9,70600,635400,OTA,confirmed
B00008112,G001913,R0027,A0045,2024-03-21,2024-06-17,2024-06-22,Standard King,5,21100,105500,OTA,completed
B00008113,G001480,R0031,A0007,2024-01-21,2024-02-26,2024-03-10,Standard King,13,21700,282100,OTA,completed
B00008114,G000916,R0040,A0033,2024-03-07,2024-06-02,2024-06-15,Standard Double,13,19800,257400,OTA,completed
B00008115,G000749,R0002,A0017,2025-01-24,2025-02-15,2025-03-01,Standard Double,14,20100,281400,OTA,completed
B00008116,G000761,R0006,A0046,2024-03-05,2024-05-11,2024-05-22,Villa,11,55300,608300,Direct,completed
B00008117,G000412,R0010,A0030,2025-09-01,2025-10-19,2025-10-29,Standard King,10,20200,202000,OTA,cancelled
B00008118,G001686,R0018,A0026,2025-12-10,2025-12-17,2025-12-20,Ocean Suite,3,38600,115800,Travel Agent,completed
B00008119,G001509,R0039,A0057,2024-04-08,2024-07-08,2024-07-16,Standard Double,8,19900,159200,OTA,completed
B00008120,G002214,R0026,A0011,2024-08-14,2024-11-09,2024-11-12,Standard Double,3,17600,52800,Direct,completed
B00008121,G002223,R0004,A0056,2025-11-09,2025-11-18,2025-11-20,Standard Double,2,17300,34600,Corporate,completed
B00008122,G002435,R0039,A0044,2025-05-10,2025-08-23,2025-08-27,Standard Double,4,19800,79200,OTA,cancelled
B00008123,G000444,R0019,A0042,2025-03-21,2025-05-22,2025-06-03,Standard King,12,21000,252000,OTA,completed
B00008124,G001895,R0015,A0023,2024-07-04,2024-07-21,2024-07-27,Standard Double,6,14900,89400,Direct,completed
B00008125,G002658,R0011,A0003,2025-11-29,2026-03-28,2026-04-11,Standard King,14,21600,302400,Direct,completed
B00008126,G000454,R0027,A0001,2024-03-17,2024-06-09,2024-06-10,Presidential,1,157800,157800,OTA,cancelled
B00008127,G002966,R0005,A0051,2025-01-23,2025-05-11,2025-05-13,Standard King,2,17400,34800,Loyalty,completed
B00008128,G001508,R0038,A0042,2024-05-30,2024-09-17,2024-09-23,Standard Double,6,14300,85800,Direct,completed
B00008129,G000954,R0017,A0034,2024-04-11,2024-05-24,2024-06-01,Ocean Suite,8,31200,249600,Travel Agent,confirmed
B00008130,G000192,R0039,A0003,2024-08-17,2024-11-27,2024-12-06,Standard Double,9,13000,117000,Travel Agent,confirmed
B00008131,G000333,R0028,A0058,2024-11-07,2025-02-20,2025-02-28,Villa,8,65000,520000,Corporate,completed
B00008132,G001413,R0016,A0001,2024-06-20,2024-07-01,2024-07-09,Standard Double,8,19800,158400,Travel Agent,completed
B00008133,G001848,R0031,A0052,2024-10-20,2025-01-26,2025-02-04,Ocean Suite,9,31000,279000,Direct,completed
B00008134,G002690,R0036,A0002,2025-12-03,2025-12-17,2025-12-25,Standard King,8,20200,161600,Direct,cancelled
B00008135,G001038,R0037,A0009,2025-07-06,2025-07-21,2025-07-31,Standard Double,10,16700,167000,Travel Agent,completed
B00008136,G000877,R0022,A0026,2024-02-28,2024-05-18,2024-05-26,Standard Double,8,19900,159200,OTA,completed
B00008137,G000944,R0005,A0029,2024-07-28,2024-11-14,2024-11-24,Standard King,10,22600,226000,OTA,completed
B00008138,G002658,R0034,A0046,2024-05-28,2024-06-26,2024-07-03,Ocean Suite,7,38800,271600,Loyalty,completed
B00008139,G001072,R0001,A0018,2024-02-02,2024-04-09,2024-04-23,Presidential,14,114300,1600200,Direct,completed
B00008140,G000703,R0039,A0060,2025-08-09,2025-11-18,2025-11-21,Standard Double,3,19400,58200,Direct,completed
B00008141,G002812,R0014,A0017,2024-06-19,2024-07-08,2024-07-21,Ocean Suite,13,39000,507000,Direct,confirmed
B00008142,G002944,R0002,A0017,2024-06-22,2024-08-10,2024-08-11,Standard King,1,18600,18600,Direct,completed
B00008143,G001026,R0016,A0005,2025-03-07,2025-06-26,2025-07-10,Standard Double,14,14000,196000,OTA,confirmed
B00008144,G000888,R0002,A0002,2025-04-09,2025-05-17,2025-05-23,Standard King,6,15800,94800,Travel Agent,confirmed
B00008145,G002587,R0023,A0033,2025-09-08,2025-12-16,2025-12-20,Ocean Suite,4,32200,128800,Direct,completed
B00008146,G000975,R0010,A0009,2024-05-11,2024-08-04,2024-08-16,Standard King,12,22700,272400,Travel Agent,completed
B00008147,G000233,R0014,A0013,2024-01-19,2024-03-06,2024-03-12,Ocean Suite,6,36700,220200,Travel Agent,completed
B00008148,G002368,R0009,A0056,2024-01-05,2024-01-15,2024-01-16,Ocean Suite,1,35500,35500,Loyalty,cancelled
B00008149,G002293,R0030,A0035,2024-02-20,2024-04-16,2024-04-19,Villa,3,77200,231600,OTA,completed
B00008150,G000205,R0010,A0052,2024-08-09,2024-10-10,2024-10-18,Ocean Suite,8,34100,272800,OTA,completed
B00008151,G000006,R0032,A0030,2024-11-15,2025-01-22,2025-02-02,Standard King,11,16800,184800,OTA,completed
B00008152,G000720,R0040,A0005,2025-02-19,2025-06-14,2025-06-21,Standard King,7,21000,147000,OTA,completed
B00008153,G000510,R0028,A0033,2025-11-03,2025-12-15,2025-12-27,Standard King,12,17500,210000,Direct,confirmed
B00008154,G002570,R0013,A0029,2025-03-15,2025-07-08,2025-07-13,Presidential,5,125400,627000,Direct,completed
B00008155,G001536,R0026,A0053,2025-03-11,2025-04-25,2025-04-29,Standard King,4,22000,88000,Direct,completed
B00008156,G000675,R0015,A0057,2025-12-21,2026-03-17,2026-03-29,Standard Double,12,12800,153600,Travel Agent,confirmed
B00008157,G001254,R0010,A0019,2025-11-06,2026-01-04,2026-01-11,Standard King,7,23100,161700,Direct,completed
B00008158,G002586,R0012,A0017,2024-09-15,2025-01-03,2025-01-10,Standard King,7,18900,132300,OTA,confirmed
B00008159,G001027,R0013,A0014,2025-04-30,2025-05-01,2025-05-10,Standard King,9,19600,176400,Loyalty,confirmed
B00008160,G002359,R0030,A0018,2024-06-25,2024-08-20,2024-09-01,Standard Double,12,17500,210000,Direct,completed
B00008161,G000311,R0024,A0031,2025-06-10,2025-09-21,2025-09-25,Standard King,4,18000,72000,Direct,confirmed
B00008162,G001938,R0036,A0051,2024-05-24,2024-06-27,2024-07-06,Standard King,9,18900,170100,Travel Agent,completed
B00008163,G002801,R0036,A0019,2024-01-27,2024-04-09,2024-04-13,Standard Double,4,13200,52800,Travel Agent,completed
B00008164,G002520,R0020,A0004,2024-07-25,2024-08-15,2024-08-21,Standard King,6,18500,111000,Travel Agent,completed
B00008165,G000059,R0016,A0008,2025-04-13,2025-04-21,2025-04-23,Standard King,2,16200,32400,Travel Agent,completed
B00008166,G000221,R0003,A0039,2025-02-03,2025-06-02,2025-06-05,Standard King,3,23100,69300,Direct,completed
B00008167,G002395,R0003,A0013,2024-10-29,2025-01-07,2025-01-09,Standard King,2,16000,32000,Loyalty,completed
B00008168,G001385,R0003,A0042,2024-04-21,2024-06-03,2024-06-12,Standard Double,9,14300,128700,Direct,completed
B00008169,G002249,R0027,A0059,2025-07-10,2025-10-21,2025-10-23,Standard King,2,15600,31200,Direct,confirmed
B00008170,G000968,R0037,A0004,2025-02-22,2025-03-21,2025-04-01,Villa,11,51800,569800,Direct,completed
B00008171,G002363,R0015,A0022,2024-09-08,2024-11-03,2024-11-16,Ocean Suite,13,32400,421200,Direct,cancelled
B00008172,G000039,R0032,A0018,2025-10-13,2026-02-10,2026-02-19,Standard King,9,22500,202500,Corporate,confirmed
B00008173,G001736,R0021,A0055,2025-06-24,2025-08-01,2025-08-09,Standard Double,8,17200,137600,Direct,completed
B00008174,G000673,R0030,A0052,2024-09-15,2024-09-25,2024-10-08,Standard Double,13,19100,248300,Travel Agent,completed
B00008175,G000568,R0016,A0020,2024-03-23,2024-04-27,2024-04-30,Villa,3,65300,195900,Direct,completed
B00008176,G000078,R0029,A0016,2025-05-29,2025-08-20,2025-08-26,Standard Double,6,14700,88200,Direct,completed
B00008177,G000532,R0013,A0033,2025-01-17,2025-02-23,2025-02-27,Standard Double,4,15300,61200,OTA,completed
B00008178,G000536,R0040,A0011,2025-01-31,2025-05-27,2025-06-05,Ocean Suite,9,32400,291600,OTA,completed
B00008179,G002738,R0022,A0031,2025-09-19,2025-11-17,2025-11-27,Ocean Suite,10,38100,381000,Direct,completed
B00008180,G002851,R0014,A0050,2024-06-13,2024-07-02,2024-07-14,Standard King,12,19500,234000,OTA,completed
B00008181,G000467,R0011,A0025,2025-06-03,2025-07-26,2025-08-03,Standard Double,8,16400,131200,Direct,completed
B00008182,G000331,R0025,A0001,2025-05-26,2025-07-26,2025-08-01,Ocean Suite,6,44200,265200,Corporate,completed
B00008183,G001076,R0028,A0032,2025-10-29,2026-02-18,2026-02-20,Standard Double,2,12900,25800,Direct,completed
B00008184,G001178,R0033,A0040,2024-04-10,2024-06-11,2024-06-21,Standard King,10,18600,186000,Direct,completed
B00008185,G002324,R0027,A0042,2025-09-18,2025-10-14,2025-10-25,Standard Double,11,13500,148500,OTA,confirmed
B00008186,G002912,R0035,A0051,2024-08-04,2024-10-16,2024-10-30,Standard King,14,23600,330400,Corporate,completed
B00008187,G000074,R0019,A0027,2025-03-15,2025-06-09,2025-06-10,Villa,1,74400,74400,Direct,cancelled
B00008188,G001936,R0015,A0045,2025-08-03,2025-11-16,2025-11-18,Standard Double,2,15000,30000,Travel Agent,completed
B00008189,G000719,R0018,A0036,2024-05-05,2024-06-05,2024-06-11,Villa,6,59400,356400,Loyalty,no_show
B00008190,G000783,R0038,A0053,2025-01-16,2025-02-11,2025-02-20,Standard King,9,23100,207900,Corporate,completed
B00008191,G000733,R0039,A0055,2024-07-09,2024-07-19,2024-07-31,Standard King,12,17000,204000,Loyalty,confirmed
B00008192,G000307,R0008,A0060,2025-03-09,2025-03-26,2025-04-01,Standard Double,6,17200,103200,OTA,completed
B00008193,G000995,R0033,A0055,2024-06-09,2024-10-04,2024-10-15,Standard King,11,16600,182600,Travel Agent,completed
B00008194,G001186,R0019,A0025,2024-09-15,2024-10-13,2024-10-23,Ocean Suite,10,43300,433000,Direct,confirmed
B00008195,G001320,R0036,A0026,2025-05-22,2025-07-30,2025-08-02,Standard Double,3,17900,53700,OTA,cancelled
B00008196,G000063,R0005,A0044,2024-07-01,2024-08-18,2024-08-24,Standard Double,6,13000,78000,OTA,no_show
B00008197,G000643,R0038,A0030,2025-05-17,2025-08-30,2025-09-05,Standard Double,6,15500,93000,OTA,confirmed
B00008198,G001975,R0027,A0005,2024-02-12,2024-06-10,2024-06-23,Standard Double,13,19600,254800,Corporate,completed
B00008199,G001989,R0023,A0026,2025-01-08,2025-03-21,2025-03-22,Ocean Suite,1,39900,39900,OTA,completed
B00008200,G002347,R0022,A0057,2024-02-12,2024-04-12,2024-04-23,Standard King,11,24100,265100,Loyalty,confirmed
B00008201,G002902,R0008,A0002,2024-05-14,2024-08-20,2024-08-25,Standard Double,5,12800,64000,Direct,no_show
B00008202,G000167,R0005,A0039,2024-05-23,2024-07-09,2024-07-11,Standard King,2,15400,30800,Direct,completed
B00008203,G002678,R0028,A0034,2025-05-03,2025-07-03,2025-07-17,Presidential,14,112900,1580600,Direct,completed
B00008204,G001591,R0008,A0007,2025-12-08,2026-02-27,2026-03-01,Standard Double,2,14400,28800,OTA,cancelled
B00008205,G001788,R0013,A0011,2025-06-06,2025-08-06,2025-08-18,Presidential,12,150100,1801200,OTA,completed
B00008206,G002306,R0008,A0031,2024-05-15,2024-07-21,2024-07-28,Standard King,7,23200,162400,Travel Agent,completed
B00008207,G002148,R0023,A0012,2025-10-09,2026-01-11,2026-01-20,Standard King,9,15300,137700,OTA,completed
B00008208,G002286,R0003,A0037,2025-10-05,2025-12-05,2025-12-06,Standard Double,1,18500,18500,Corporate,cancelled
B00008209,G002575,R0006,A0049,2024-12-31,2025-04-06,2025-04-15,Standard Double,9,19000,171000,Direct,completed
B00008210,G000614,R0032,A0022,2024-04-04,2024-04-06,2024-04-15,Standard King,9,16200,145800,Direct,cancelled
B00008211,G001693,R0040,A0050,2025-05-08,2025-08-18,2025-08-20,Ocean Suite,2,31400,62800,Travel Agent,confirmed
B00008212,G001390,R0037,A0029,2024-09-03,2024-11-17,2024-11-29,Ocean Suite,12,35400,424800,Direct,cancelled
B00008213,G001916,R0033,A0011,2024-03-24,2024-06-25,2024-06-29,Ocean Suite,4,47200,188800,OTA,completed
B00008214,G002309,R0008,A0037,2025-10-01,2025-11-24,2025-12-06,Standard King,12,19900,238800,Loyalty,confirmed
